index,female,born_germany,parent_nongermany,sportsclub_4_7,music_4_7,urban,anz_osiblings,yob_1998.0,yob_1999.0,yob_2000.0,yob_2001.0,yob_2002.0,yob_2003.0,abi_p,real_p,haupt_p,kindergarten_stats_unknown,parent_nongerman_unknown,education_unknown,anz_osiblings_unknown,ps,treat,sportsclub,sport_hrs,oweight,kommheard,kommgotten,kommused
8442,1,1,0.0,0.0,1.0,0.0,7.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.8964285714285714,1.0,0.0,4.0,1.0,0.0,0.0,0.0
8443,0,1,1.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.1432451437451437,1.0,1.0,14.0,0.0,1.0,1.0,0.0
8444,0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6278674879003252,0.0,1.0,7.0,0.0,0.0,0.0,0.0
8445,1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.5551926357955772,1.0,1.0,6.0,0.0,1.0,0.0,0.0
8446,1,1,0.0,0.0,1.0,1.0,3.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.9,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8447,1,0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6616911764705883,0.0,1.0,6.0,0.0,0.0,0.0,0.0
8448,1,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.39998368036518533,1.0,1.0,5.5,0.0,1.0,0.0,0.0
8449,1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7724197358688888,1.0,0.0,4.0,0.0,1.0,0.0,0.0
8450,1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7512801367460326,1.0,0.0,7.5,0.0,0.0,0.0,0.0
8451,0,1,0.0,1.0,1.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.9974074074074073,1.0,1.0,31.0,0.0,1.0,0.0,0.0
8452,1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6173625514471499,0.0,0.0,6.0,1.0,0.0,0.0,0.0
8453,1,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.44443753176647927,1.0,1.0,2.0,0.0,0.0,0.0,0.0
8454,1,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.24826212673482015,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8455,1,1,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3071120130953846,0.0,1.0,16.0,0.0,0.0,0.0,0.0
8456,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6978894161201953,0.0,0.0,2.0,1.0,0.0,0.0,0.0
8457,1,1,0.0,1.0,1.0,0.0,3.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.5005714285714287,0.0,1.0,9.0,0.0,0.0,0.0,0.0
8458,0,1,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,1.0,0,0,0,0,0.9655754048582997,1.0,0.0,1.5,0.0,0.0,0.0,0.0
8459,0,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6997211657072552,1.0,0.0,3.0,0.0,0.0,0.0,0.0
8460,1,1,0.0,1.0,1.0,0.0,2.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.18844841269841262,0.0,0.0,2.5,0.0,0.0,0.0,0.0
8461,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.6178214285714286,0.0,1.0,10.0,0.0,0.0,0.0,0.0
8462,0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6013299571130425,0.0,0.0,1.5,0.0,0.0,0.0,0.0
8463,0,1,0.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.9946153846153846,1.0,0.0,10.0,0.0,1.0,1.0,0.0
8464,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.16321681096681095,0.0,0.0,4.5,0.0,0.0,0.0,0.0
8465,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,1,0,0,0,0.936047619047619,1.0,1.0,5.0,0.0,0.0,0.0,0.0
8466,1,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.23923015873015863,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8467,1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7427518198488741,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8468,0,1,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2341425580821831,0.0,1.0,8.0,0.0,0.0,0.0,0.0
8469,0,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5845629495073235,0.0,1.0,5.0,1.0,0.0,0.0,0.0
8470,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.3760245945840105,0.0,1.0,15.0,0.0,0.0,0.0,0.0
8471,1,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,1,0,1,0,0.812940476190476,1.0,0.0,2.5,0.0,0.0,0.0,0.0
8472,0,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4153605449029664,1.0,1.0,3.0,0.0,0.0,0.0,0.0
8473,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.9325144300144301,1.0,0.0,5.0,0.0,1.0,1.0,0.0
8474,1,0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7648333333333334,1.0,0.0,28.0,1.0,0.0,0.0,0.0
8475,0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6097144739349278,0.0,1.0,9.0,0.0,0.0,0.0,0.0
8476,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.36611766172477894,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8477,0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6013299571130425,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8478,1,0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7609880952380951,0.0,0.0,1.5,0.0,0.0,0.0,0.0
8479,1,1,0.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6887763755851989,0.0,0.0,2.5,0.0,0.0,0.0,0.0
8480,0,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.31939504299290733,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8481,0,1,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7011285585032239,1.0,1.0,12.0,0.0,1.0,0.0,0.0
8482,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.39499311827909084,0.0,1.0,20.0,0.0,0.0,0.0,0.0
8483,0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.637516899421385,1.0,1.0,10.0,0.0,0.0,0.0,0.0
8484,0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.7592597680097678,0.0,1.0,11.5,0.0,0.0,0.0,0.0
8485,1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7427518198488741,1.0,1.0,7.0,0.0,0.0,0.0,0.0
8486,0,1,1.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.9906181379007467,1.0,1.0,21.0,0.0,0.0,0.0,0.0
8487,1,1,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.3044641784641785,0.0,0.0,3.0,0.0,1.0,0.0,0.0
8488,0,1,0.0,0.0,1.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7763076090576088,1.0,0.0,9.0,0.0,0.0,0.0,0.0
8489,0,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0.6881249999999999,0.0,1.0,8.5,0.0,0.0,0.0,0.0
8490,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6888861650288324,1.0,0.0,1.0,0.0,1.0,1.0,0.0
8491,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.39499311827909084,0.0,1.0,16.0,0.0,0.0,0.0,0.0
8492,1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.30551463488582065,0.0,0.0,9.0,0.0,0.0,0.0,0.0
8493,0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.7327457836281362,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8494,1,1,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.8178373015873014,1.0,0.0,2.5,0.0,0.0,0.0,0.0
8495,1,1,0.0,0.0,0.0,0.0,4.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8496,0,1,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.8876030668677722,0.0,1.0,6.0,0.0,0.0,0.0,0.0
8497,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6072062551783274,1.0,1.0,2.5,0.0,0.0,0.0,0.0
8498,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.36611766172477894,0.0,1.0,3.0,0.0,0.0,0.0,0.0
8499,0,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6712349487439035,1.0,1.0,6.0,0.0,1.0,0.0,0.0
8500,1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.30551463488582065,0.0,1.0,3.0,0.0,0.0,0.0,0.0
8501,1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.5907993395493396,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8502,0,1,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.47722438672438655,0.0,1.0,5.5,0.0,0.0,0.0,0.0
8503,1,1,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6525217354705117,1.0,1.0,7.0,0.0,0.0,0.0,0.0
8504,1,1,1.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8505,1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7427518198488741,1.0,1.0,8.5,0.0,1.0,0.0,0.0
8506,1,1,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6525217354705117,1.0,0.0,8.0,0.0,0.0,0.0,0.0
8507,1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6266616334850365,0.0,1.0,6.5,0.0,0.0,0.0,0.0
8508,1,1,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5937710887223037,1.0,1.0,0.5,0.0,0.0,0.0,0.0
8509,0,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6113328247263847,1.0,1.0,7.0,0.0,1.0,1.0,0.0
8510,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.7811203004437115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8511,1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7724197358688888,1.0,0.0,4.0,0.0,0.0,0.0,0.0
8512,0,1,0.0,0.0,1.0,0.0,5.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.24845238095238095,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8513,0,1,1.0,0.0,0.0,1.0,5.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.9972727272727272,1.0,0.0,3.0,0.0,0.0,0.0,0.0
8514,0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6751767582360385,1.0,0.0,0.5,0.0,0.0,0.0,0.0
8515,1,1,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3950134567640214,0.0,1.0,8.0,0.0,0.0,0.0,0.0
8516,0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6097144739349278,1.0,1.0,10.5,0.0,1.0,1.0,0.0
8517,0,0,1.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.41088888888888897,1.0,1.0,10.0,0.0,0.0,0.0,0.0
8518,0,1,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2341425580821831,0.0,1.0,9.0,0.0,0.0,0.0,0.0
8519,1,1,0.0,0.0,1.0,1.0,2.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.8761625041625042,1.0,0.0,0.5,0.0,1.0,1.0,0.0
8520,1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.8501345876345874,1.0,1.0,4.5,0.0,1.0,1.0,0.0
8521,0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.6837217298733281,1.0,0.0,6.0,1.0,0.0,0.0,0.0
8522,1,1,0.0,1.0,1.0,0.0,2.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.17936904761904762,0.0,0.0,4.0,1.0,0.0,0.0,0.0
8523,0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.7324496194436121,1.0,0.0,3.0,0.0,0.0,0.0,0.0
8524,1,1,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.2304171106671106,0.0,0.0,1.5,0.0,0.0,0.0,0.0
8525,1,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2282155863883638,0.0,1.0,5.0,0.0,0.0,0.0,0.0
8526,1,0,1.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6705595238095239,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8527,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.4878110543175982,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8528,0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7133793013600335,1.0,1.0,6.0,0.0,0.0,0.0,0.0
8529,1,1,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.1513371142440624,0.0,1.0,5.5,0.0,0.0,0.0,0.0
8530,0,1,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7377805620591998,1.0,0.0,5.5,0.0,1.0,1.0,0.0
8531,1,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.5724294594294594,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8532,0,1,0.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7646784399717332,0.0,0.0,7.0,1.0,0.0,0.0,0.0
8533,1,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3782774310077339,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8534,0,1,1.0,1.0,0.0,1.0,3.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.9328571428571429,1.0,1.0,8.0,0.0,0.0,0.0,0.0
8535,0,1,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.7016785714285715,1.0,1.0,13.0,0.0,0.0,0.0,0.0
8536,0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.9609945054945054,1.0,1.0,11.0,1.0,0.0,0.0,0.0
8537,1,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.8145595238095238,1.0,0.0,2.0,1.0,0.0,0.0,0.0
8538,0,1,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2341425580821831,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8539,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.3789347826086956,0.0,0.0,20.0,0.0,0.0,0.0,0.0
8540,1,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.5776408730158731,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8541,1,0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3568333333333334,1.0,0.0,2.5,0.0,0.0,0.0,0.0
8542,1,1,0.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.3448955488955488,0.0,1.0,7.0,0.0,0.0,0.0,0.0
8543,1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.28604241510273853,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8544,1,1,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5623302994710578,1.0,0.0,1.5,0.0,0.0,0.0,0.0
8545,1,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2282155863883638,1.0,0.0,6.0,0.0,0.0,0.0,0.0
8546,0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6213210955710956,1.0,1.0,10.0,0.0,1.0,1.0,1.0
8547,1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.5259639992111554,1.0,0.0,11.0,0.0,0.0,0.0,0.0
8548,1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7208672384471703,1.0,1.0,7.5,0.0,1.0,1.0,1.0
8549,0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6013299571130425,0.0,0.0,10.0,0.0,0.0,0.0,0.0
8550,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6072062551783274,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8551,0,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.2528492063492063,1.0,1.0,16.5,1.0,1.0,1.0,0.0
8552,0,1,0.0,1.0,1.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7100394564072715,1.0,1.0,9.5,0.0,1.0,1.0,0.0
8553,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7505081855803347,1.0,0.0,2.0,0.0,1.0,0.0,0.0
8554,1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.7995430957930958,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8555,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.36611766172477894,1.0,0.0,2.0,0.0,1.0,0.0,0.0
8556,1,1,1.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5594993617493618,0.0,1.0,6.0,0.0,0.0,0.0,0.0
8557,1,1,0.0,0.0,1.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8558,0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6228516327893694,1.0,1.0,6.0,1.0,0.0,0.0,0.0
8559,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.39499311827909084,1.0,0.0,8.5,0.0,1.0,1.0,0.0
8560,1,1,0.0,0.0,1.0,0.0,5.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.18663752913752915,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8561,1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7208672384471703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8562,1,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.5776408730158731,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8563,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.4878110543175982,0.0,0.0,5.0,0.0,0.0,0.0,0.0
8564,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6072062551783274,0.0,1.0,11.0,0.0,0.0,0.0,0.0
8565,1,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.2517179046252818,1.0,0.0,1.5,0.0,1.0,1.0,1.0
8566,0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,1,0.46194444444444444,1.0,1.0,4.0,0.0,0.0,0.0,0.0
8567,1,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.45645804588564426,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8568,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6692027512813387,0.0,0.0,7.0,1.0,0.0,0.0,0.0
8569,0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6213210955710956,1.0,0.0,4.0,0.0,0.0,0.0,0.0
8570,1,1,1.0,0.0,1.0,0.0,2.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.2236111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8571,1,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.34225895696991204,0.0,0.0,2.5,0.0,0.0,0.0,0.0
8572,0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6751767582360385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8573,1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6173625514471499,1.0,1.0,7.0,0.0,1.0,0.0,0.0
8574,1,1,1.0,0.0,0.0,0.0,5.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.08142857142857142,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8575,0,1,0.0,0.0,0.0,1.0,4.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.29916666666666664,0.0,0.0,2.5,0.0,0.0,0.0,0.0
8576,0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7133793013600335,1.0,0.0,3.0,0.0,1.0,1.0,0.0
8577,1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.4373659471159472,0.0,1.0,2.5,0.0,0.0,0.0,0.0
8578,1,1,1.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.4744285714285714,1.0,1.0,12.5,0.0,1.0,1.0,1.0
8579,1,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.03,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8580,0,1,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8761969494311194,1.0,0.0,1.5,0.0,0.0,0.0,0.0
8581,1,1,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.29882171020130344,0.0,1.0,8.0,0.0,0.0,0.0,0.0
8582,1,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0.9952777777777777,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8583,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3331787237083735,0.0,1.0,6.0,1.0,0.0,0.0,0.0
8584,1,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7166288999307298,0.0,0.0,2.5,0.0,0.0,0.0,0.0
8585,0,1,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.8727792485292483,1.0,0.0,1.0,1.0,0.0,0.0,0.0
